Data,Pioggia_Zona_1,Pioggia_Zona_2,Pioggia_Zona_3,Pioggia_Zona_4,Pioggia_Zona_5,Temperatura_Zona_5,Livello_Acqua,Portata_Uscita
07/11/2007,0.00,0.00,0.00,0.00,0.00,8.9,24.31,1.5
08/11/2007,0.00,0.00,0.00,0.00,0.00,11.6,24.28,1.5
09/11/2007,7.00,12.4,9.00,3.00,6.6,12.1,24.26,1.5
10/11/2007,0.00,0.00,0.00,0.00,0.00,8.65,24.23,1.5
11/11/2007,0.00,0.00,0.00,0.00,0.00,8.7,24.2,1.5
12/11/2007,0.00,0.00,0.00,0.00,0.00,13.15,24.17,1.77
13/11/2007,0.00,0.00,0.00,0.00,0.00,11.5,24.13,1.5
14/11/2007,9.6,7.8,10.2,6.8,12.8,11.2,24.11,1.5
15/11/2007,0.2,0.4,0.2,0.00,0.00,5.45,24.08,1.5
16/11/2007,0.00,0.00,0.00,0.00,0.00,6.65,24.06,1.5
17/11/2007,0.00,0.00,0.00,0.00,0.00,4.85,24.01,1.5
18/11/2007,0.00,0.00,0.00,0.00,0.00,3.95,23.98,1.5
19/11/2007,0.00,0.00,0.00,0.00,0.00,4.55,23.95,1.5
20/11/2007,0.2,0.00,0.00,0.00,0.00,5.55,23.92,1.5
21/11/2007,0.00,0.6,0.00,0.00,0.2,6.65,23.89,1.5
22/11/2007,1.8,4.00,1.2,1.2,2.6,7.8,23.87,1.5
23/11/2007,0.4,0.6,0.2,0.6,0.4,11.7,23.84,1.5
24/11/2007,8.4,18.00,9.00,8.6,11.00,16.8,23.82,1.5
25/11/2007,2.00,3.6,3.4,3.4,3.4,13.00,23.8,1.5
26/11/2007,0.2,0.2,0.2,0.00,0.4,10.55,23.78,1.5
27/11/2007,0.4,0.00,0.2,0.00,0.2,9.1,23.76,1.5
28/11/2007,0.00,0.00,0.00,0.00,0.00,12.35,23.73,1.5
29/11/2007,0.00,0.00,0.00,0.00,0.00,12.7,23.71,1.5
30/11/2007,0.00,0.00,0.00,0.00,0.00,5.85,23.67,1.5
01/12/2007,2.4,3.00,2.4,1.6,4.00,6.75,23.64,1.5
02/12/2007,1.6,2.00,1.4,1.8,3.2,10.55,23.62,1.5
03/12/2007,10.2,22.8,9.00,13.8,14.4,17.65,23.61,1.5
04/12/2007,0.4,0.00,0.00,0.00,0.2,12.65,23.66,1.5
05/12/2007,0.00,0.00,0.00,0.00,0.00,9.00,23.66,1.5
06/12/2007,0.2,0.00,0.00,0.00,0.00,6.7,23.64,1.5
07/12/2007,6.2,5.8,3.6,5.2,9.00,8.35,23.62,1.5
08/12/2007,24.8,36.00,45.00,16.2,24.2,6.25,23.66,1.5
09/12/2007,13.2,14.8,12.4,12.6,18.4,6.25,23.84,1.5
10/12/2007,0.2,0.00,0.00,0.2,0.00,4.55,23.97,1.5
11/12/2007,0.2,0.00,0.2,0.00,0.00,5.8,23.99,1.5
12/12/2007,0.2,0.00,0.00,0.00,0.00,7.4,23.98,1.5
13/12/2007,0.00,0.00,0.00,0.00,0.00,8.95,23.98,1.5
14/12/2007,0.00,0.00,0.00,0.00,0.00,7.15,23.96,1.5
15/12/2007,0.00,0.4,0.2,0.00,0.2,4.5,23.94,1.5
16/12/2007,1.8,0.6,4.00,0.2,1.00,1.6,23.92,1.5
17/12/2007,0.00,0.00,0.2,0.00,0.00,2.35,23.9,1.5
18/12/2007,0.00,0.00,0.00,0.00,0.00,1.75,23.87,0.9
19/12/2007,0.00,0.00,0.00,0.00,0.00,2.35,23.87,0.6
20/12/2007,0.00,0.00,0.00,0.00,0.00,6.05,23.85,0.6
21/12/2007,0.00,0.00,0.00,0.00,0.00,6.5,23.84,0.6
22/12/2007,0.4,0.6,0.4,0.00,0.6,4.7,23.84,0.6
23/12/2007,4.8,2.2,4.2,3.8,5.8,5.15,23.84,0.6
24/12/2007,0.4,0.00,0.2,0.00,0.8,6.4,23.84,0.6
25/12/2007,0.00,0.00,0.00,0.00,0.00,7.65,23.84,0.6
26/12/2007,0.00,0.00,0.00,0.00,0.00,6.35,23.84,0.6
27/12/2007,0.00,0.00,0.00,0.00,0.00,6.35,23.82,0.6
28/12/2007,0.00,0.00,0.00,0.00,0.00,6.05,23.82,0.6
29/12/2007,0.00,0.00,0.00,0.00,0.00,6.35,23.8,0.6
30/12/2007,0.2,0.00,0.00,0.00,0.00,5.5,23.79,0.6
31/12/2007,0.00,0.00,0.00,0.00,0.00,3.8,23.78,0.6
01/01/2008,0.00,0.00,0.00,0.00,0.00,6.3,23.77,0.6
02/01/2008,0.00,0.00,0.00,0.00,0.00,5.8,23.76,0.6
03/01/2008,5.8,1.4,3.6,6.00,1.6,3.6,23.77,0.6
04/01/2008,4.6,6.4,4.6,1.2,10.2,2.8,23.76,0.6
05/01/2008,6.00,14.8,6.8,8.4,12.2,5.6,23.76,0.6
06/01/2008,14.6,13.8,12.4,7.8,14.6,7.2,23.85,0.6
07/01/2008,0.4,0.8,1.00,0.2,1.2,9.55,24.07,0.6
08/01/2008,0.00,0.00,0.00,0.00,0.4,8.8,24.12,0.6
09/01/2008,0.4,0.6,0.00,0.4,0.8,7.8,24.15,0.6
10/01/2008,0.2,0.6,0.6,0.2,0.2,6.8,24.16,0.6
11/01/2008,8.2,9.00,9.4,8.4,11.2,8.35,24.18,0.6
12/01/2008,30.6,24.6,31.8,15.00,27.8,10.5,24.24,0.6
13/01/2008,3.2,0.00,1.2,0.2,2.4,7.15,24.7,0.6
14/01/2008,0.6,0.2,0.4,0.4,0.4,7.5,24.81,0.6
15/01/2008,11.8,15.8,12.4,12.8,19.4,6.25,24.86,0.6
16/01/2008,23.00,32.2,23.4,18.8,26.6,5.95,25.07,0.6
17/01/2008,11.6,11.8,11.4,12.4,15.2,7.65,25.83,0.6
18/01/2008,0.00,0.00,0.00,0.00,0.00,7.05,26.15,0.6
19/01/2008,0.2,0.00,0.2,0.00,0.4,6.95,26.26,0.6
20/01/2008,0.00,0.00,0.00,0.00,0.00,7.25,26.33,0.6
21/01/2008,0.2,0.00,0.00,0.00,0.00,7.5,26.38,0.6
22/01/2008,0.4,0.00,0.4,0.00,2.2,9.05,26.41,0.6
23/01/2008,0.00,0.00,0.00,0.00,0.00,8.7,26.44,0.6
24/01/2008,0.00,0.00,0.00,0.00,0.00,6.9,26.45,0.6
25/01/2008,0.00,0.00,0.00,0.00,0.00,6.95,26.45,0.6
26/01/2008,0.00,0.00,0.00,0.00,0.00,9.1,26.47,0.6
27/01/2008,0.00,0.00,0.00,0.00,0.00,10.5,26.48,0.6
28/01/2008,0.2,0.00,0.00,0.00,0.00,5.6,26.49,0.6
29/01/2008,0.2,0.00,0.00,0.00,0.00,10.2,26.5,0.6
30/01/2008,2.4,5.00,2.4,1.2,2.6,9.85,26.51,0.6
31/01/2008,2.6,1.8,2.00,1.2,2.2,9.6,26.52,0.6
01/02/2008,2.00,0.8,1.6,1.4,2.4,7.05,26.53,0.6
02/02/2008,2.6,9.6,2.00,2.2,1.4,7.8,26.54,0.6
03/02/2008,17.4,21.6,14.00,14.6,21.2,8.4,26.55,0.6
04/02/2008,12.6,16.2,12.8,10.6,17.8,6.7,26.68,0.6
05/02/2008,0.00,0.00,0.2,0.2,0.2,9.3,26.93,0.6
06/02/2008,0.2,0.00,0.00,0.00,0.2,6.3,27.03,0.6
07/02/2008,0.00,0.00,0.00,0.00,0.2,7.35,27.09,0.6
08/02/2008,0.00,0.00,0.00,0.00,0.00,9.85,27.12,0.6
09/02/2008,0.00,0.00,0.00,0.00,0.00,7.00,27.15,0.6
10/02/2008,0.00,0.00,0.00,0.00,0.00,6.65,27.17,0.6
11/02/2008,0.00,0.00,0.00,0.00,0.00,7.1,27.18,0.6
12/02/2008,0.00,0.00,0.00,0.00,0.00,5.25,27.2,0.6
13/02/2008,0.00,0.00,0.00,0.00,0.00,6.15,27.21,0.6
14/02/2008,0.00,0.00,0.00,0.00,0.00,5.55,27.21,0.6
15/02/2008,0.00,0.00,0.00,0.00,0.00,5.95,27.21,0.6
16/02/2008,0.00,0.00,0.00,0.00,0.00,6.85,27.22,0.6
17/02/2008,0.00,0.00,0.00,0.00,0.00,2.85,27.23,0.6
18/02/2008,0.00,0.00,0.00,0.00,0.00,2.1,27.23,0.6
19/02/2008,0.00,0.00,0.00,0.00,0.00,3.9,27.23,0.6
20/02/2008,0.00,0.00,0.00,0.00,0.00,5.6,27.24,0.6
21/02/2008,0.00,0.00,0.00,0.00,0.00,8.2,27.25,0.6
22/02/2008,0.00,0.00,0.00,0.00,0.00,9.75,27.25,0.6
23/02/2008,0.00,0.00,0.00,0.00,0.00,10.1,27.25,0.6
24/02/2008,0.00,0.00,0.00,0.00,0.00,8.6,27.25,0.6
25/02/2008,0.00,0.00,0.00,0.00,0.00,11.00,27.25,0.6
26/02/2008,0.4,0.00,0.2,0.00,0.8,11.4,27.25,0.6
27/02/2008,3.00,1.2,4.6,1.2,7.8,10.45,27.25,0.6
28/02/2008,0.00,1.00,0.00,0.00,0.2,10.7,27.25,0.6
29/02/2008,0.00,0.00,0.00,0.00,0.00,12.3,27.25,0.6
01/03/2008,2.00,3.00,1.4,0.6,4.00,12.00,27.25,0.6
02/03/2008,0.00,0.00,0.00,0.00,0.00,11.00,27.25,0.6
03/03/2008,0.00,0.00,0.00,0.00,0.00,13.3,27.25,0.6
04/03/2008,5.00,4.6,6.4,4.00,7.8,13.4,27.25,0.6
05/03/2008,2.00,2.00,7.4,0.2,0.6,7.8,27.26,0.6
06/03/2008,1.00,0.00,2.6,0.00,0.2,3.05,27.27,0.6
07/03/2008,0.00,1.2,4.2,0.00,0.00,3.6,27.27,0.6
08/03/2008,0.00,0.6,0.6,0.2,0.4,5.15,27.28,0.6
09/03/2008,0.2,0.00,0.00,0.00,0.2,8.00,27.29,0.6
10/03/2008,2.6,6.00,1.4,1.8,5.00,8.9,27.3,0.6
11/03/2008,3.8,5.8,3.8,4.00,9.4,8.85,27.32,0.6
12/03/2008,0.00,0.00,0.00,0.00,0.2,11.05,27.37,0.6
13/03/2008,0.00,0.00,0.00,0.00,0.00,11.05,27.39,0.6
14/03/2008,0.00,0.00,0.00,0.00,0.00,11.3,27.41,0.6
15/03/2008,0.00,0.00,0.00,0.00,0.00,11.85,27.43,0.6
16/03/2008,0.4,3.00,0.4,0.00,1.00,11.45,27.43,0.6
17/03/2008,0.00,0.8,0.2,0.00,0.8,11.65,27.44,0.6
18/03/2008,4.00,6.2,7.00,1.2,10.6,11.8,27.45,0.6
19/03/2008,0.00,0.00,0.2,0.00,0.2,8.15,27.46,0.6
20/03/2008,3.8,3.8,1.00,1.4,5.00,8.9,27.47,0.6
21/03/2008,15.00,13.00,6.6,18.6,27.00,5.3,27.47,0.6
22/03/2008,15.6,14.4,12.6,21.8,19.2,6.9,27.79,0.6
23/03/2008,11.00,9.2,9.8,8.2,9.00,8.55,27.94,0.6
24/03/2008,4.00,4.4,6.6,6.6,5.00,5.1,28.07,0.6
25/03/2008,0.00,0.00,0.4,0.00,0.00,3.7,28.18,0.6
26/03/2008,2.4,3.00,2.2,0.00,1.2,7.9,28.24,0.6
27/03/2008,5.4,3.4,3.8,5.2,4.8,9.9,28.29,0.6
28/03/2008,2.4,2.8,2.4,2.6,3.8,9.1,28.33,0.6
29/03/2008,0.2,0.00,0.2,0.00,0.00,7.55,28.37,0.6
30/03/2008,0.00,0.00,0.00,0.00,0.2,12.25,28.41,0.6
31/03/2008,0.00,0.00,0.00,0.00,0.00,14.65,28.43,0.6
01/04/2008,0.00,0.00,0.00,0.00,0.00,15.8,28.45,0.6
02/04/2008,0.00,0.00,0.00,0.00,0.00,15.2,28.47,0.6
03/04/2008,0.00,0.00,0.00,0.00,0.2,13.95,28.48,0.6
04/04/2008,0.00,0.00,0.00,0.00,0.00,11.8,28.5,0.6
05/04/2008,0.00,0.2,0.00,0.00,0.00,11.2,28.5,0.6
06/04/2008,0.00,0.00,0.2,0.00,0.00,10.3,28.51,0.6
07/04/2008,0.00,0.00,0.00,0.00,0.00,10.7,28.52,0.6
08/04/2008,0.6,2.2,0.4,0.6,0.6,13.55,28.52,0.6
09/04/2008,11.6,12.4,7.6,13.4,11.8,12.45,28.53,0.6
10/04/2008,8.2,23.4,8.4,9.6,7.6,13.6,28.58,0.6
11/04/2008,6.2,9.00,4.2,3.00,10.2,15.35,28.66,0.6
12/04/2008,3.00,1.4,2.00,0.4,3.4,13.95,28.71,0.6
13/04/2008,0.4,0.00,0.6,0.00,0.8,10.95,28.76,0.6
14/04/2008,5.8,4.2,5.6,4.2,9.2,12.35,28.79,0.6
15/04/2008,4.8,5.2,3.4,3.6,10.2,11.5,28.84,0.6
16/04/2008,0.00,0.00,0.00,0.00,0.00,8.9,28.88,0.6
17/04/2008,13.4,17.00,12.2,8.2,11.00,12.35,28.91,0.6
18/04/2008,13.8,16.4,10.2,13.6,14.00,12.4,29.00,0.6
19/04/2008,11.2,16.00,7.4,13.2,10.8,13.3,29.37,0.6
20/04/2008,0.00,0.00,0.00,0.00,0.00,13.6,29.56,0.6
21/04/2008,13.8,17.00,14.2,15.2,19.4,15.3,29.67,0.6
22/04/2008,4.6,4.8,2.4,9.8,14.2,11.05,29.85,0.6
23/04/2008,0.00,0.00,0.00,0.00,0.00,12.5,30.00,0.6
24/04/2008,0.00,0.00,0.2,0.00,0.00,13.8,30.09,0.6
25/04/2008,0.00,0.00,0.00,0.00,0.00,14.35,30.14,0.6
26/04/2008,0.00,0.00,0.00,0.00,0.00,16.65,30.19,0.6
27/04/2008,0.00,0.00,0.00,0.00,0.00,15.25,30.22,0.6
28/04/2008,0.00,0.2,0.00,0.00,0.00,14.2,30.25,0.6
29/04/2008,5.4,7.8,4.8,4.2,7.8,14.85,30.28,0.6
30/04/2008,0.2,0.8,0.00,0.00,0.00,11.15,30.31,0.6
01/05/2008,3.8,0.8,2.4,0.6,1.2,14.8,30.33,0.6
02/05/2008,0.00,0.00,0.00,0.00,0.00,13.45,30.35,0.6
03/05/2008,0.00,0.00,0.00,0.00,0.00,18.4,30.36,0.6
04/05/2008,0.00,0.00,0.00,0.00,0.00,17.5,30.36,0.6
05/05/2008,0.00,0.00,1.00,0.00,0.00,18.2,30.37,0.6
06/05/2008,0.00,0.00,0.00,0.00,0.00,13.65,30.38,0.6
07/05/2008,0.00,0.00,0.00,0.00,0.00,16.95,30.39,0.6
08/05/2008,0.00,0.00,0.00,0.00,0.00,15.4,30.39,0.6
09/05/2008,0.00,0.00,0.00,0.00,0.00,17.7,30.4,0.6
10/05/2008,0.00,0.00,0.00,0.00,0.00,20.7,30.4,0.6
11/05/2008,0.00,0.00,0.00,0.00,0.00,19.25,30.4,0.6
12/05/2008,0.00,0.00,0.00,0.00,0.00,18.15,30.4,1.07
13/05/2008,0.00,0.00,0.00,0.00,0.00,18.2,30.39,1.07
14/05/2008,1.8,1.6,1.4,1.2,11.2,18.45,30.38,1.07
15/05/2008,0.2,0.00,0.00,0.00,0.00,17.15,30.37,1.07
16/05/2008,0.00,0.8,0.2,0.00,0.2,17.8,30.36,1.07
17/05/2008,2.6,4.4,2.4,1.00,3.2,16.9,30.35,0.6
18/05/2008,4.4,8.6,4.8,3.6,7.00,17.75,30.35,0.6
19/05/2008,2.2,5.6,5.00,1.8,2.00,15.6,30.36,1.07
20/05/2008,27.2,35.6,30.2,18.2,9.6,17.05,30.38,2.00
21/05/2008,2.6,1.00,2.8,0.8,1.4,15.45,30.42,2.25
22/05/2008,9.6,10.6,11.6,8.00,12.6,16.65,30.42,2.00
23/05/2008,0.00,0.00,0.00,0.00,0.00,15.8,30.45,2.00
24/05/2008,0.00,0.00,0.00,0.00,0.00,17.15,30.43,2.00
25/05/2008,0.00,0.00,0.00,0.00,0.2,18.6,30.41,2.00
26/05/2008,0.00,0.00,0.00,0.00,0.00,19.8,30.39,1.56
27/05/2008,0.00,0.00,0.00,0.00,0.00,22.4,30.39,1.07
28/05/2008,0.00,0.00,0.00,0.00,0.00,24.2,30.38,1.07
29/05/2008,16.00,22.2,9.6,8.4,12.2,23.4,30.38,1.07
30/05/2008,5.2,9.00,8.4,12.4,16.00,19.95,30.38,1.07
31/05/2008,0.00,0.00,0.00,0.2,0.00,15.85,30.42,0.6
01/06/2008,0.00,0.00,0.00,0.00,0.00,18.7,30.44,0.6
02/06/2008,1.4,1.4,1.8,0.00,0.6,21.3,30.44,0.6
03/06/2008,5.8,7.2,6.4,3.4,6.4,18.65,30.44,1.07
04/06/2008,0.4,0.4,0.6,0.4,0.6,17.95,30.45,1.07
05/06/2008,0.00,0.00,0.00,0.00,0.00,18.4,30.44,1.07
06/06/2008,3.2,0.2,9.8,0.00,0.4,18.00,30.43,1.07
07/06/2008,4.6,2.8,2.6,6.00,1.4,18.7,30.42,0.6
08/06/2008,4.00,1.00,2.2,2.8,4.00,17.55,30.44,0.6
09/06/2008,0.2,0.00,0.2,6.6,0.4,17.45,30.45,1.07
10/06/2008,0.00,0.00,0.00,0.00,0.00,20.65,30.45,1.07
11/06/2008,0.00,0.00,0.00,0.00,0.00,21.35,30.45,1.07
12/06/2008,2.4,6.4,3.2,4.00,5.6,19.65,30.44,1.07
13/06/2008,15.2,12.6,25.00,9.6,22.00,17.75,30.43,1.07
14/06/2008,5.8,4.2,5.8,5.6,13.6,18.1,30.48,0.6
15/06/2008,0.00,0.00,0.00,0.00,0.00,13.85,30.5,0.6
16/06/2008,0.4,0.8,1.4,0.4,5.2,17.35,30.52,1.7
17/06/2008,0.8,28.6,1.2,1.6,2.00,18.25,30.5,1.7
18/06/2008,20.6,6.8,0.8,1.4,3.8,20.55,30.54,1.07
19/06/2008,0.00,0.00,0.00,0.00,0.00,20.8,30.58,1.07
20/06/2008,0.00,0.00,0.00,0.00,0.00,22.35,30.58,1.89
21/06/2008,0.00,0.00,0.00,0.00,0.00,23.75,30.56,2.00
22/06/2008,0.00,0.00,0.00,0.00,0.00,25.4,30.54,2.00
23/06/2008,0.00,0.00,0.00,0.00,0.00,25.55,30.52,1.56
24/06/2008,0.00,0.00,0.00,0.00,0.00,24.3,30.5,0.6
25/06/2008,0.00,0.00,0.00,0.00,0.00,24.65,30.5,1.07
26/06/2008,0.00,0.00,0.00,0.00,0.00,25.25,30.48,1.07
27/06/2008,0.00,0.00,0.00,0.00,0.00,24.55,30.45,1.07
28/06/2008,0.00,0.00,0.00,0.00,0.00,25.15,30.45,0.6
29/06/2008,0.00,0.00,0.00,0.00,0.00,24.95,30.44,0.6
30/06/2008,0.00,0.00,0.00,0.00,0.00,26.65,30.44,1.07
01/07/2008,0.00,0.2,0.00,0.00,0.2,25.85,30.42,0.95
02/07/2008,0.00,0.00,0.00,0.00,0.00,25.6,30.4,1.5
03/07/2008,0.00,0.00,0.00,0.00,0.00,24.85,30.38,1.5
04/07/2008,0.00,0.00,0.00,0.00,0.00,24.65,30.36,1.5
05/07/2008,0.00,0.00,0.00,0.00,0.00,22.85,30.33,1.5
06/07/2008,0.00,0.00,0.00,0.00,0.00,22.55,30.3,1.5
07/07/2008,0.00,0.00,0.00,0.00,0.2,24.00,30.27,1.5
08/07/2008,0.00,0.00,0.00,0.00,0.00,23.65,30.24,1.5
09/07/2008,0.00,0.00,0.00,0.00,0.00,19.7,30.21,1.5
10/07/2008,0.00,0.00,0.00,0.00,0.00,21.00,30.18,1.5
11/07/2008,0.00,0.00,0.00,0.00,0.00,23.5,30.15,1.64
12/07/2008,0.00,0.00,0.00,0.00,0.00,23.7,30.12,2.00
13/07/2008,2.2,1.00,3.6,4.00,6.4,23.85,30.08,2.00
14/07/2008,0.00,0.00,0.00,0.00,0.00,21.5,30.05,2.00
15/07/2008,0.00,0.00,0.00,0.00,0.00,19.9,30.00,2.00
16/07/2008,0.00,0.00,0.00,0.00,0.00,21.85,29.97,2.00
17/07/2008,0.00,0.00,0.00,0.00,0.00,21.7,29.94,2.00
18/07/2008,0.00,0.00,0.00,0.00,0.00,21.95,29.91,2.00
19/07/2008,0.00,0.00,0.00,0.00,0.00,22.2,29.86,2.00
20/07/2008,0.00,0.00,0.00,0.00,0.00,23.00,29.82,2.00
21/07/2008,0.00,0.00,0.00,0.00,0.00,23.35,30.79,2.00
22/07/2008,0.00,0.00,0.00,0.00,0.00,22.9,29.75,2.00
23/07/2008,0.00,0.00,0.00,0.00,0.00,18.75,29.71,2.00
24/07/2008,0.00,0.00,0.00,0.00,0.00,20.45,29.67,2.00
25/07/2008,0.00,0.00,0.00,0.00,0.00,21.65,29.62,2.00
26/07/2008,0.00,0.00,0.00,0.00,0.00,22.00,29.59,2.00
27/07/2008,0.00,0.00,0.00,0.00,0.00,25.4,29.56,2.00
28/07/2008,0.00,0.00,0.00,0.00,0.00,25.4,29.52,2.00
29/07/2008,0.00,0.00,0.00,0.00,0.00,24.7,29.48,2.00
30/07/2008,1.8,0.00,0.00,0.00,0.00,26.35,29.44,2.28
31/07/2008,0.00,0.6,0.00,0.00,0.00,26.6,29.4,2.5
01/08/2008,0.00,0.00,0.00,0.00,0.00,26.85,29.36,2.5
02/08/2008,0.00,0.00,0.00,0.00,0.00,26.1,29.32,2.5
03/08/2008,0.00,0.00,0.00,0.00,0.00,25.85,29.28,2.5
04/08/2008,0.00,0.00,0.00,0.00,0.00,26.1,29.22,2.5
05/08/2008,0.00,0.00,0.00,0.00,0.00,24.9,29.16,2.5
06/08/2008,4.6,0.2,1.8,5.8,9.2,25.4,29.12,2.5
07/08/2008,0.00,0.00,0.2,0.00,0.00,27.2,29.09,2.5
08/08/2008,0.00,0.00,0.00,0.00,0.00,25.65,29.04,2.5
09/08/2008,0.00,0.00,0.00,0.00,0.00,24.6,28.99,2.5
10/08/2008,0.00,0.00,0.00,0.00,0.00,22.95,28.93,2.5
11/08/2008,0.00,0.00,0.00,0.00,0.00,23.8,28.89,2.5
12/08/2008,0.00,0.00,0.00,0.00,0.00,24.1,28.84,2.82
13/08/2008,0.00,0.00,0.00,0.00,0.00,25.45,28.78,3.00
14/08/2008,0.00,0.00,0.00,0.00,0.00,25.9,28.73,3.00
15/08/2008,9.4,11.2,12.6,14.4,13.4,26.4,28.68,3.00
16/08/2008,0.4,13.2,1.2,0.6,0.6,20.25,28.63,3.00
17/08/2008,0.00,0.00,0.00,0.00,0.00,20.9,28.58,3.00
18/08/2008,0.00,0.00,0.00,0.00,0.00,20.15,28.52,3.00
19/08/2008,0.00,0.00,0.00,0.00,0.00,21.85,28.46,3.00
20/08/2008,0.00,0.00,0.00,0.00,0.00,23.5,28.4,3.00
21/08/2008,0.00,0.00,0.00,0.00,0.00,22.85,28.34,3.00
22/08/2008,0.00,0.00,0.00,0.00,0.00,24.2,28.29,3.00
23/08/2008,6.00,0.00,2.00,4.4,9.8,24.5,28.22,3.00
24/08/2008,0.00,0.00,0.00,0.00,0.00,20.9,28.18,3.00
25/08/2008,0.00,0.00,0.00,0.00,0.00,22.55,28.13,3.00
26/08/2008,0.00,0.00,0.00,0.00,0.00,24.7,28.06,3.00
27/08/2008,0.00,0.00,0.00,0.00,0.00,24.2,28.01,3.00
28/08/2008,0.00,0.00,0.00,0.00,0.00,23.55,27.94,3.00
29/08/2008,0.00,0.00,0.00,0.00,0.00,23.4,27.88,3.00
30/08/2008,0.00,0.00,0.00,0.00,0.00,24.45,27.83,3.00
31/08/2008,0.00,0.00,0.00,0.00,0.00,24.5,27.77,3.00
01/09/2008,0.00,0.00,0.00,0.00,0.00,24.45,27.72,3.00
02/09/2008,0.00,0.00,0.00,0.00,0.00,23.75,27.65,3.00
03/09/2008,0.00,0.00,0.00,0.00,0.00,23.3,27.6,3.00
04/09/2008,0.00,0.00,0.00,0.00,0.00,22.75,27.53,3.00
05/09/2008,0.00,0.00,0.00,0.00,0.2,24.00,27.48,3.00
06/09/2008,0.00,0.00,0.00,0.00,0.00,26.8,27.42,3.00
07/09/2008,0.00,0.00,0.00,0.00,0.00,25.85,27.37,3.00
08/09/2008,0.00,0.00,0.00,0.00,0.00,21.9,27.31,3.00
09/09/2008,0.00,0.00,0.00,0.00,0.00,20.2,27.24,3.00
10/09/2008,0.00,0.00,0.00,0.00,0.00,24.85,27.19,3.00
11/09/2008,0.00,0.00,0.00,0.00,0.00,27.05,27.13,3.00
12/09/2008,5.8,0.00,16.2,8.00,3.00,25.9,27.07,3.00
13/09/2008,6.6,16.8,10.2,16.8,13.6,23.7,27.02,3.00
14/09/2008,14.2,15.4,11.00,10.4,9.2,15.75,26.98,3.00
15/09/2008,0.00,0.00,0.2,0.2,0.00,16.4,26.96,2.81
16/09/2008,0.00,0.00,0.00,0.00,0.00,14.4,26.9,2.7
17/09/2008,0.00,0.00,0.00,0.00,0.00,14.25,26.84,2.7
18/09/2008,0.00,0.00,0.00,0.00,0.00,16.8,26.79,2.7
19/09/2008,3.4,4.4,4.00,2.4,3.4,18.05,26.73,2.7
20/09/2008,0.00,0.00,0.2,0.00,0.00,15.25,26.67,2.7
21/09/2008,0.00,0.00,0.00,0.00,0.00,15.8,26.61,2.7
22/09/2008,0.00,0.00,0.00,0.00,0.00,14.00,26.57,2.7
23/09/2008,0.00,0.00,0.00,0.00,0.00,15.5,26.52,2.7
24/09/2008,0.00,0.00,0.00,0.00,0.00,15.9,26.46,2.7
25/09/2008,0.00,0.00,1.00,0.00,0.00,15.3,26.4,2.86
26/09/2008,0.00,0.00,1.00,0.00,0.00,15.9,26.35,3.00
27/09/2008,0.00,0.4,0.2,0.00,0.00,14.6,26.28,3.00
28/09/2008,0.00,0.00,0.00,0.00,0.00,13.6,26.21,3.00
29/09/2008,0.00,0.00,0.00,0.00,0.00,13.00,26.15,3.00
30/09/2008,0.00,0.00,0.00,0.00,0.00,14.45,26.1,3.00
01/10/2008,0.00,0.00,0.00,0.00,0.00,15.5,26.03,2.68
02/10/2008,0.00,0.00,0.00,0.00,0.00,17.00,25.99,2.5
03/10/2008,7.4,14.8,16.00,11.00,10.8,16.1,25.94,2.5
04/10/2008,0.00,0.00,0.00,0.00,0.00,12.8,25.91,2.5
05/10/2008,0.2,0.00,0.00,0.00,0.00,10.6,25.86,2.5
06/10/2008,0.00,0.00,0.00,0.00,0.00,13.3,25.81,2.5
07/10/2008,0.00,0.00,0.00,0.00,0.8,14.85,25.76,2.5
08/10/2008,0.2,0.00,0.00,0.00,0.00,15.4,25.71,2.5
09/10/2008,0.00,0.00,0.00,0.00,0.00,16.35,25.66,2.5
10/10/2008,0.00,0.00,0.00,0.00,0.00,20.15,25.62,2.5
11/10/2008,0.00,0.00,0.00,0.00,0.00,19.85,25.57,2.5
12/10/2008,0.00,0.00,0.00,0.00,0.00,18.45,25.51,2.5
13/10/2008,0.00,0.00,0.00,0.00,0.00,17.95,25.46,2.5
14/10/2008,0.00,0.00,0.00,0.00,0.00,17.8,25.41,2.5
15/10/2008,0.00,0.00,0.00,0.00,0.00,18.1,25.36,2.5
16/10/2008,0.8,7.2,0.2,0.00,0.00,19.00,25.32,2.5
17/10/2008,0.00,3.2,0.00,0.00,0.00,18.35,25.27,2.18
18/10/2008,0.00,0.00,0.00,0.00,0.00,17.9,25.23,2.00
19/10/2008,0.00,0.00,0.00,0.00,0.00,16.5,25.19,2.00
20/10/2008,0.00,0.00,0.00,0.00,0.00,16.55,25.15,2.00
21/10/2008,0.8,1.2,2.6,2.00,4.2,17.15,25.11,2.00
22/10/2008,0.2,0.00,0.2,0.00,0.00,15.2,25.07,2.00
23/10/2008,0.00,0.00,0.00,0.00,0.00,18.4,25.03,2.00
24/10/2008,0.00,0.2,0.00,0.00,0.00,17.15,24.99,2.00
25/10/2008,0.2,0.00,0.4,0.00,0.00,17.75,24.95,2.00
26/10/2008,0.00,0.00,0.00,0.00,0.00,17.05,24.9,2.00
27/10/2008,1.6,7.4,2.4,2.2,1.4,16.25,24.86,1.5
